experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,split_epochs,prior_mode_name,predictions
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2004__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:04Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21004,2004,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9127587985250785,0.8836987900512143,0.18181818181818182,0.97,100,1.0,0.6744987964630127,0.6721165180206299,33113.94140625,29357.181640625,3756.759765625,31848.419921875,6.327611446380615,0.3821195489999809,2.2600000193051528e-05,0.3808516999997664,0.0009535689996482688,0.0008830699998725322,0.001269505666665888,449.078125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 2 1 1 1 1 1 1 0 2 1 1 0 0 2 1 0 1 0 1 2 2 0 0 0 2 2 0 2 1 2 0 0 0 0 1 2
 0 2 1 0 1 2 2 2 2 2 0 0 1 2 2 0 0 2 2 0 0 1 2 2 1 1 2 1 0 1 2 1 1 0 1 0 0
 2 2 2 2 1 0 1 2 2 1 0 0 2 1 1 0 1 2 0 0 2 2 0 0 0 2 2 1 2 1 0 1 2 1 2 0 2
 0 2 0 2 1 0 0 0 1 0 1 2 0 2 2 2 0 1 0 1 2 2 2 2 1 1 0 1 1 2 0 0 2 0 0 2 1
 1 2 0 1 0 1 1 2 2 2 2 1 2 1 2 2 1 1 0 0 2 0 2 1 1 2 2 0 1 0 1 0 0 1 2 1 2
 1 0 0 0 1 0 1 0 0 1 0 0 1 0 2]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2004__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:04Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21004,2004,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.7920997920997921,0.7842349414796695,0.2285714285714286,0.925,60,0.6,0.5512843728065491,0.5907763242721558,34654.56640625,31836.423828125,2818.142578125,33631.15625,5.117053985595703,0.39878439899985096,3.6270000236982014e-05,0.39753367899993464,0.001024059999963356,0.0009133700000347744,0.0013251122633331155,449.53515625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[2 2 1 1 1 1 1 1 0 0 1 1 0 0 2 1 0 1 0 1 2 0 0 0 0 2 1 0 2 1 2 0 0 0 0 1 2
 0 2 1 0 1 2 2 2 2 2 0 0 1 2 0 0 0 2 2 0 0 1 2 2 1 1 2 1 0 1 2 1 1 0 2 0 0
 2 2 2 2 1 0 1 2 2 1 0 0 2 2 1 0 1 2 0 0 2 2 0 0 0 2 2 1 2 1 0 1 2 1 2 0 2
 0 2 0 0 1 0 0 0 1 0 1 2 0 2 2 2 0 1 0 1 2 2 2 2 1 1 0 1 1 2 0 0 2 0 0 2 1
 1 2 0 1 0 2 1 2 2 2 0 2 0 1 2 2 1 1 0 0 2 0 2 1 1 2 2 0 1 0 1 0 0 1 2 1 2
 1 0 0 0 2 0 1 0 0 1 0 0 1 0 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2004__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:04Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21004,2004,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9120704345356433,0.8797085398528599,nan,0.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.5390625,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2004__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:04Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21004,2004,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.5236531558881964,0.6043230739021418,nan,0.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.5390625,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2005__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:05Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21005,2005,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9848865697285946,0.9763112474994169,0.8,0.995,15,0.15,0.32508260011672974,0.24950221180915833,36953.89453125,35660.5859375,1293.30859375,36104.45703125,4.247195720672607,0.4630971349997708,0.08539681499996732,0.3763496699998541,0.000954100000399194,0.0009058800001184864,0.0012544988999995137,449.92578125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[2 0 2 0 1 2 1 2 1 0 0 1 2 0 1 0 2 0 0 0 1 2 0 2 0 1 0 0 0 1 1 1 1 2 0 1 2
 0 2 0 0 2 1 2 0 1 2 0 1 1 0 1 1 1 1 1 0 1 2 2 1 2 0 0 1 2 2 0 0 2 1 0 2 1
 1 2 2 0 0 0 1 1 1 2 2 2 2 2 1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 2 2 2 1 2 0 2
 0 2 1 0 0 0 2 2 1 0 0 1 2 0 1 2 1 1 2 1 0 0 2 2 2 2 2 1 2 2 1 1 1 0 0 1 0
 1 2 2 0 0 1 0 2 0 2 1 2 2 1 0 2 0 2 1 2 0 1 1 2 2 1 2 2 0 2 0 1 0 2 2 1 1
 0 0 0 2 1 1 0 0 2 2 1 0 1 1 2]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2005__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:05Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21005,2005,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.43606741709371977,0.626182505903634,0.18181818181818182,0.505,100,1.0,0.6744065284729004,0.6735830307006836,33268.23046875,29934.76171875,3333.46875,32005.427734375,6.314004898071289,0.3973444789999121,1.8599999748403206e-05,0.3960931189999428,0.0009373399998366949,0.0009173299999929441,0.001320310396666476,449.3125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 0 2 0 0 2 0 2 0 0 0 0 2 0 0 0 2 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 2 1 0 0 2
 0 1 0 0 2 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 0 0 0 2 1 0 0 1 0 0 1 0
 0 1 1 0 0 0 0 0 0 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 2 0 2
 0 1 0 0 0 0 2 2 0 0 0 0 1 0 0 1 0 0 1 0 0 0 2 2 2 1 2 0 1 2 2 0 0 0 0 0 0
 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 2 1 0 2 1 0 2 0 0 0 1 2 0 0
 0 0 0 2 0 0 0 0 1 2 0 0 0 0 2]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2005__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:05Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21005,2005,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.756805043238433,0.7607718233045476,0.16091954022988506,0.91,77,0.77,0.6472240686416626,0.6835085153579712,33260.74609375,30490.861328125,2769.884765625,32400.8671875,4.299385070800781,0.4001460079998651,2.1219999780441867e-05,0.39873895900018397,0.0009165900000880356,0.0010482600000614184,0.0013291298633339465,445.625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[2 0 2 0 1 2 1 2 1 0 0 1 1 0 1 0 2 0 0 0 0 2 0 2 0 1 0 0 0 1 1 1 1 2 0 1 2
 0 2 0 0 2 1 2 0 1 1 0 1 0 0 1 0 1 1 1 0 1 2 2 1 2 0 0 1 2 2 0 0 2 1 0 2 1
 1 2 2 0 0 0 1 0 0 2 2 2 2 2 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 2 2 2 1 1 0 2
 0 2 1 0 0 0 2 2 1 0 0 1 1 0 0 2 1 1 2 1 0 0 2 2 2 2 2 1 2 2 1 1 1 0 0 1 0
 1 2 2 0 0 1 0 2 0 2 1 2 2 1 0 2 0 2 0 2 0 1 1 2 2 1 1 2 0 2 0 1 0 2 2 1 1
 0 0 0 2 1 1 0 0 2 2 0 0 1 0 2]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2005__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:05Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21005,2005,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9409304365013552,0.9204306709487154,nan,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.625,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2005__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:05Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21005,2005,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.48949483593620285,0.6425863350608302,nan,0.615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.625,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2006__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:06Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21006,2006,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.6896551724137931,1.0,19,0.19,0.35150131583213806,0.2708280682563782,36713.48046875,34890.44921875,1823.03125,35800.765625,4.563569068908691,0.8983156129997951,0.09062859499999831,0.8044458680001298,0.0015927889999147737,0.0028050000000803266,0.0026814862266670994,448.78515625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[2 0 2 2 1 2 2 2 1 1 2 0 0 1 2 0 1 1 2 2 2 1 2 2 2 0 0 1 0 1 0 1 1 1 2 1 0
 2 0 1 2 0 0 1 2 0 1 1 0 2 1 1 0 1 0 1 1 2 2 1 0 1 0 0 1 2 0 0 0 1 0 0 1 2
 2 2 0 2 0 2 0 2 1 1 1 1 0 2 1 1 0 1 2 0 1 1 1 2 2 2 0 0 2 0 1 2 1 2 1 2 1
 2 1 2 2 0 1 0 1 1 0 0 0 2 1 0 0 2 1 0 0 0 1 0 2 0 1 2 0 2 1 0 2 2 1 2 0 0
 0 2 0 2 1 1 1 1 2 1 1 0 1 2 1 2 2 0 0 2 0 2 0 2 2 0 0 0 2 0 0 2 1 1 2 0 2
 1 0 2 1 0 0 1 2 2 1 1 0 2 2 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2006__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:06Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21006,2006,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9699992499812495,0.9526920366031736,0.18181818181818182,0.99,100,1.0,0.671614408493042,0.6708667278289795,33078.64453125,29454.32421875,3624.3203125,31852.310546875,6.131663799285889,0.5908767289997741,3.8550000226678094e-05,0.5876545090000036,0.0013067389995740086,0.00233059999982288,0.001958848363333345,448.7890625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 0 2 2 1 2 2 2 1 1 2 0 0 1 2 0 1 1 2 2 2 1 2 2 2 0 0 1 0 1 0 1 1 1 2 1 0
 2 0 1 2 0 0 1 2 0 1 1 0 1 1 1 0 1 0 1 1 2 2 1 0 1 0 0 1 2 0 0 0 1 0 0 1 2
 2 2 0 2 0 2 0 2 1 1 1 1 0 2 1 1 0 1 2 0 1 1 1 2 2 2 0 0 2 0 1 2 1 2 1 2 1
 2 1 2 2 0 1 0 1 1 0 0 0 2 1 0 0 2 1 0 0 0 1 0 2 0 1 2 0 2 1 0 2 2 1 2 0 0
 0 2 0 2 1 1 1 1 2 1 1 0 1 2 1 2 2 0 0 2 0 2 0 2 2 0 0 0 2 0 0 2 2 1 2 0 2
 1 0 2 1 0 0 1 2 2 1 1 0 2 2 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2006__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:06Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21006,2006,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9699992499812495,0.9526920366031736,0.1686746987951807,0.99,73,0.73,0.6024354100227356,0.6475022435188293,33801.3125,31091.220703125,2710.091796875,32846.3203125,4.774959564208984,0.6397675550001622,3.1429000046045985e-05,0.6382108160000826,0.0013852389997737191,0.0009659890001785243,0.002127369386666942,448.7890625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[0 2 0 0 1 0 0 0 1 1 0 2 2 1 0 2 1 1 0 0 0 1 0 0 0 2 2 1 2 1 2 1 1 1 0 1 2
 0 2 1 0 2 2 1 0 2 1 1 2 1 1 1 2 1 2 1 1 0 0 1 2 1 2 2 1 0 2 2 2 1 2 2 1 0
 0 0 2 0 2 0 2 0 1 1 1 1 2 0 1 1 2 1 0 2 1 1 1 0 0 0 2 2 0 2 1 0 1 0 1 0 1
 0 1 0 0 2 1 2 1 1 2 2 2 0 1 2 2 0 1 2 2 2 1 2 0 2 1 0 2 0 1 2 0 0 1 0 2 2
 2 0 2 0 1 1 1 1 0 1 1 2 1 0 1 0 0 2 2 0 2 0 2 0 0 2 2 2 0 2 2 0 0 1 0 2 0
 1 2 0 1 2 2 1 0 0 1 1 2 0 0 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2006__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:06Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21006,2006,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.869614949911261,0.8424299491478014,nan,0.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448.79296875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2006__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:06Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21006,2006,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9553484186750411,0.9353724271620039,nan,0.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448.79296875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2007__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:09Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21007,2007,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.4878048780487805,1.0,31,0.31,0.41706952452659607,0.3715862035751343,35998.9609375,33779.7421875,2219.21875,34889.13671875,5.549115180969238,0.46336723600006735,0.0866882559998885,0.37528503000021374,0.0009116699993683142,0.0009201500001836393,0.0012509501000007124,449.33203125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[2 1 2 2 0 0 0 2 1 1 2 2 0 0 1 0 2 2 1 2 2 1 2 0 1 1 1 2 1 1 2 2 1 2 1 0 1
 1 2 1 0 1 1 0 1 1 0 1 0 2 0 0 2 2 2 0 2 2 1 0 0 2 1 0 2 1 2 1 1 1 0 0 2 1
 1 0 0 2 1 2 2 0 1 1 2 0 0 0 1 2 1 1 2 1 2 1 0 0 2 0 2 0 2 1 2 2 2 1 2 0 0
 0 0 1 1 2 1 0 2 1 2 2 1 1 1 0 0 2 0 2 0 2 0 0 0 2 1 1 0 1 0 2 2 1 0 2 0 0
 0 0 2 2 1 0 2 0 1 0 0 0 1 1 2 2 2 0 1 1 0 0 2 2 1 1 0 0 1 2 1 1 0 0 1 1 0
 2 1 1 0 2 2 2 2 0 2 2 0 0 1 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2007__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:09Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21007,2007,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9849996249906248,0.9763460183015862,0.18181818181818182,0.995,100,1.0,0.6727046966552734,0.6689218282699585,33058.26171875,29419.009765625,3639.251953125,31820.9296875,6.186654090881348,0.40110395900001095,3.0448999950749567e-05,0.39985077799974533,0.0009626199994272611,0.0009076000001186912,0.0013328359266658177,448.87890625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 1 2 2 0 0 0 2 1 1 2 2 0 0 1 0 2 2 1 2 2 1 2 0 1 1 1 2 1 1 2 2 1 2 1 0 1
 1 2 1 0 1 1 0 1 1 0 1 0 2 0 0 2 2 2 0 2 2 1 0 0 2 1 0 2 1 2 1 1 1 0 0 2 1
 1 0 0 2 1 2 2 0 1 1 2 0 0 0 1 2 1 1 2 1 2 1 0 0 2 0 2 0 2 1 2 2 2 1 2 0 0
 0 0 1 1 2 1 0 2 1 2 2 1 1 1 0 0 2 0 2 0 2 0 0 0 2 0 1 0 1 0 2 2 1 0 2 0 0
 0 0 2 2 1 0 2 0 1 0 0 0 1 1 2 2 2 0 1 1 0 0 2 2 1 1 0 0 1 2 1 1 0 0 1 1 0
 2 1 1 0 2 2 2 2 0 2 2 0 0 1 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2007__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:09Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21007,2007,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9120636413832593,0.8882643665725153,0.1558441558441558,0.97,67,0.67,0.6004915237426758,0.665520429611206,33877.20703125,31208.390625,2668.81640625,33000.58984375,4.383084774017334,0.40397235899990847,2.4259999918285757e-05,0.40264528900024743,0.0009561190004205855,0.000927749999846128,0.0013421509633341582,449.265625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[2 1 2 2 0 0 0 2 1 1 2 1 0 0 1 0 2 2 1 2 2 1 2 0 1 1 1 2 0 1 2 2 1 2 1 0 1
 1 2 1 0 1 1 0 1 1 0 1 0 2 0 0 2 2 2 0 2 2 1 0 0 2 1 0 2 1 2 1 1 0 0 0 2 1
 1 0 0 2 1 1 2 0 1 1 2 0 0 0 1 2 1 1 2 1 2 1 0 0 2 0 2 0 2 1 2 2 2 1 2 0 0
 0 0 1 1 2 1 0 2 1 2 2 1 1 1 0 0 2 0 2 0 2 0 0 0 2 0 1 0 1 0 2 1 1 0 2 0 0
 0 0 2 2 1 0 2 0 1 0 0 0 1 1 2 2 2 0 1 1 0 0 2 2 1 1 0 0 1 2 1 1 0 0 1 1 0
 2 1 1 0 2 2 2 2 0 2 2 0 0 1 1]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2007__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:09Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21007,2007,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9406803351901979,0.9118314380161849,nan,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.6484375,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2007__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:09Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21007,2007,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.4498308715870605,0.4991136528620372,nan,0.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.6484375,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2008__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:10Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21008,2008,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",1.0,1.0,0.7407407407407407,1.0,17,0.17,0.3347788155078888,0.24864482879638672,36896.21484375,35320.109375,1576.10546875,36029.6640625,4.332761764526367,0.5042090140000255,0.09189228600007482,0.4108988180000779,0.0009591190000719507,0.000979760000063834,0.0013696627266669263,449.34765625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[0 2 2 1 2 1 0 2 2 1 0 2 2 1 0 1 2 0 0 0 1 1 0 1 1 1 0 1 0 1 2 2 1 0 1 1 2
 0 1 1 2 0 1 0 2 1 0 2 1 2 2 2 0 1 2 0 0 0 1 1 2 2 0 1 0 0 1 1 2 2 0 1 0 1
 1 0 2 0 1 0 0 2 1 2 0 1 1 2 2 2 0 1 2 1 2 1 2 0 2 0 0 0 0 2 0 1 2 1 0 0 2
 1 0 2 1 0 0 1 0 1 2 1 0 2 1 0 1 0 1 1 0 0 2 0 1 0 2 0 0 0 2 2 2 2 0 2 1 2
 1 2 2 2 2 2 0 2 0 1 0 2 1 2 2 1 0 2 1 1 2 2 0 1 2 1 1 2 1 2 0 0 2 1 1 0 0
 1 0 1 0 0 2 1 2 1 0 2 0 2 1 2]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2008__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:10Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21008,2008,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9849996249906248,0.9763460183015862,0.18181818181818182,0.995,100,1.0,0.674191415309906,0.6732445955276489,33094.671875,29705.0,3389.671875,31834.431640625,6.301205635070801,0.38079075900031967,1.6680000044289045e-05,0.3795368490000328,0.0009215299996867543,0.0009443999997529318,0.0012651228300001095,448.8125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 1 1 0 1 0 2 1 1 0 2 1 1 0 2 0 1 2 2 2 0 0 2 0 0 0 2 0 2 0 1 1 0 2 0 0 1
 2 0 0 1 2 0 2 1 0 2 1 0 1 1 1 2 0 1 2 2 2 0 0 1 1 2 0 2 2 0 0 1 1 2 0 2 0
 0 2 1 2 0 2 2 1 0 1 2 0 0 1 1 1 2 0 1 0 1 0 1 2 1 2 2 2 2 1 2 0 1 0 2 2 1
 0 2 1 0 2 2 0 2 0 1 0 2 0 0 2 0 2 0 0 2 2 1 2 0 2 1 2 2 2 1 1 1 1 2 1 0 1
 0 1 1 1 1 1 2 1 2 0 2 1 0 1 1 0 2 1 0 0 1 1 2 0 1 0 0 1 0 1 2 2 1 0 0 2 2
 0 2 0 2 2 1 0 1 0 2 1 2 1 0 1]"
